Plant ID,Plant name (English),Owner,Country/Area,Region,Coordinates,Plant age (years),Parent,SOE Status,Subnational unit (province/state),Municipality,Coordinate accuracy,Main production equipment,GEM wiki page,Latitude,Longitude,start_year,workforce,sinter_ttpa,coking_ttpa,pelletizing_ttpa,ferronickel_ttpa,route,capacity_operating_ttpa,capacity_pipeline_ttpa,capacity_idle_ttpa,capacity_closed_ttpa,iron_capacity_operating_ttpa,capacity_operating_bof_ttpa,capacity_operating_eaf_ttpa,plant_status,capacity_statuses
P100000120613,Golgohar Iron and Steel Company Kerman,Golgohar Iron and Steel Development Co,Iran,Middle East,"29.1346140, 55.3607730",11.0,"Golgohar Mining and Industrial Co [35.0%]; Golgohar Investment and Development Co [15.0%]; Ghadir Investment Company PJSC [10.0%]; National bank employees' pension fund [10.0%]; small shareholder(s) [4.2%]; Social Insurance Fund of Farmers and Villagers [1.9%]; Retirement, Pension and Disability Fund of Banks [1.7%]; Sadr Tamin Investment Co [0.8%]; Chadormalu Mining & Industrial Co; Ghadir Industrial and Mining Development International Co; Iranian Mines & Mining Industries Development & Renovation Organization; Iron Alloy Steel Co; Sepah Bank; Shahrood Steel Co",Partial,Kerman,Sirjan,exact,DRI; EAF,https://www.gem.wiki/Golgohar_Iron_and_Steel_Company_Kerman,29.134614,55.360773,2015.0,3000.0,,0.0,5000.0,0.0,DRI-EAF,3300.0,0.0,0.0,0.0,5550.0,0.0,3300.0,operating,operating
P100000120595,Gostar Almas Steel Saqqez Plant,Gostar Almas Steel Co,Iran,Middle East,"36.2157310, 46.4993220",,Gostar Almas Steel Co [100.0%],N/A,Kurdistan,Saqqez,exact,DRI,https://www.gem.wiki/Gostar_Almas_Steel_Saqqez_Plant,36.215731,46.499322,,1150.0,,0.0,,0.0,DRI (ironmaking only),0.0,0.0,0.0,0.0,1400.0,0.0,0.0,operating,operating
P100000120018,GPH Steel Sitakunda plant,GPH Ispat Ltd,Bangladesh,Asia Pacific,"22.5365690, 91.7007290",17.5,GPH Ispat Ltd [100.0%],N/A,Chittagong,Kumira,exact,EAF; IF,https://www.gem.wiki/GPH_Steel_Sitakunda_plant,22.536569,91.700729,2008.0,2233.0,,0.0,,0.0,EAF / IF (electric),1051.0,0.0,0.0,0.0,0.0,0.0,840.0,operating,operating
P100000121172,GravitHy Fos sur Mer iron plant,GravitHy,France,Europe,"43.4365190, 4.8525760",,small shareholder(s),N/A,Bouches-du-Rhône,Fos-Sur-Mer,approximate,DRI,https://www.gem.wiki/GravitHy_Fos_sur_Mer_iron_plant,43.436519,4.852576,2029.0,500.0,,0.0,,0.0,DRI (ironmaking only),0.0,0.0,0.0,0.0,,,,announced,announced
P100000121220,GravitHy Kristinestad iron plant,GravitHy,Finland,Europe,"62.2739290, 21.3793560",,small shareholder(s),N/A,Ostrobothnia,Kristinestad,approximate,DRI,https://www.gem.wiki/GravitHy_Kristinestad_iron_plant,62.273929,21.379356,2030.0,400.0,,0.0,,0.0,DRI (ironmaking only),0.0,0.0,0.0,0.0,,,,announced,announced
P100000121147,Green Steel of WA Collie Steel plant,Green Steel of WA Pty Ltd,Australia,Asia Pacific,"-33.3419980, 116.2399260",,Carbon Transition Pathways,N/A,Western Australia,Collie,exact,EAF,https://www.gem.wiki/Green_Steel_of_WA_Collie_Steel_plant,-33.341998,116.239926,2027.0,200.0,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,500.0,0.0,0.0,,,,announced,announced
P100000121163,Green Steel of WA Geraldton iron plant,Green Steel of WA Pty Ltd,Australia,Asia Pacific,"-28.7668580, 114.7999670",,Carbon Transition Pathways,N/A,Mid-West Australia,Geraldton,approximate,DRI,https://www.gem.wiki/Green_Steel_of_WA_Geraldton_iron_plant,-28.766858,114.799967,2028.0,,,0.0,,0.0,DRI (ironmaking only),0.0,0.0,0.0,0.0,,,,announced,announced
P100001026026,GreenSteel Australia New South Wales steel plant,Greensteel Australia Pty Ltd,Australia,Asia Pacific,"-34.4637185, 150.8865407",,Greensteel Australia Pty Ltd [100.0%],N/A,New South Wales,Wollongong,approximate,DRI; EAF,https://www.gem.wiki/GreenSteel_Australia_New_South_Wales_steel_plant,-34.4637185,150.8865407,2027.0,1500.0,,0.0,,0.0,DRI-EAF,0.0,5000.0,0.0,0.0,,,,announced,announced
P100000120736,Grupo Acerero steel plant,Grupo Acerero SA de CV,Mexico,North America,"22.0873280, -100.9019020",22.0,Grupo Fonderia SA de CV,N/A,San Luis Potosí,San Luis Potosí,exact,EAF,https://www.gem.wiki/Grupo_Acerero_steel_plant,22.087328,-100.901902,2004.0,2250.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1375.0,0.0,0.0,0.0,0.0,0.0,1375.0,operating,operating
P100000120460,Grupo Gallardo Corrugados Azpeitia steel plant,Cristian Lay SL,Spain,Europe,"43.1791250, -2.2559390",,Cristian Lay SL [100.0%],N/A,Gipuzkoa,Azpeitia,exact,EAF,https://www.gem.wiki/Grupo_Gallardo_Corrugados_Azpeitia_steel_plant,43.179125,-2.255939,,300.0,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,0.0,0.0,800.0,,,,retired,retired
P100000120461,Grupo Gallardo Corrugados Getafe steel plant,Corrugados Getafe SL,Spain,Europe,"40.3108030, -3.7035680",78.0,CL Grupo Industrial,N/A,Madrid,Getafe,exact,EAF,https://www.gem.wiki/Grupo_Gallardo_Corrugados_Getafe_steel_plant,40.310803,-3.703568,1948.0,150.0,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,0.0,0.0,600.0,,,,retired,retired
P100000120455,Grupo Gallardo Siderurgica Balboa Jerez de los Caballeros steel plant,AG Siderurgica Balboa SA,Spain,Europe,"38.3264050, -6.7673260",34.0,CL Grupo Industrial,N/A,Badajoz,Jerez de los Caballeros,exact,EAF,https://www.gem.wiki/Grupo_Gallardo_Siderurgica_Balboa_Jerez_de_los_Caballeros_steel_plant,38.326405,-6.767326,1992.0,600.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1300.0,0.0,0.0,0.0,0.0,0.0,1300.0,operating,operating
P100000120733,Grupo Simec Apizaco Cholula steel plant,Aceros Especiales Simec Tlaxcala SA de CV,Mexico,North America,"19.3956280, -98.0887770",7.64,Grupo Simec SAB de CV [100.0%],N/A,Tlaxcala,Xaloztoc,exact,EAF,https://www.gem.wiki/Grupo_Simec_Apizaco_Cholula_steel_plant,19.395628,-98.088777,2018.0,598.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1140.0,0.0,0.0,0.0,0.0,0.0,1140.0,operating,operating
P100000120737,Grupo Simec San Luis steel plants,Aceros Especiales Simec Tlaxcala SA de CV,Mexico,North America,"22.1033240, -100.9192020",33.0,Grupo Simec SAB de CV [100.0%],N/A,San Luis Potosí,San Luis Potosí,exact,EAF,https://www.gem.wiki/Grupo_Simec_San_Luis_steel_plants,22.103324,-100.919202,1993.0,598.0,0.0,0.0,0.0,0.0,EAF / IF (electric),816.0,0.0,0.0,0.0,0.0,0.0,816.0,operating,operating
P100001063538,Guangdong Daxing Iron & Steel Industrial Co Ltd,Guangdong Daxing Iron & Steel Industrial Co Ltd,China,Asia Pacific,"23.529158, 116.329247",26.52,Guangdong Daxing Iron & Steel Industrial Co Ltd [100.0%],N/A,Guangdong,Jieyang,exact,EAF,https://www.gem.wiki/Guangdong_Daxing_Iron_&_Steel_Industrial_Co_Ltd,23.529158,116.329247,1999.0,500.0,0.0,0.0,0.0,0.0,EAF / IF (electric),720.0,0.0,0.0,0.0,0.0,0.0,720.0,operating,operating
P100001063264,Guangdong Fogang Jincheng Metal Products Co Ltd,Guangdong Fogang Jincheng Metal Products Co Ltd,China,Asia Pacific,"23.7419650, 113.5021680",21.98,Guangdong Fogang Jincheng Metal Products Co Ltd [100.0%],N/A,Guangdong,Qingyuan,exact,EAF,https://www.gem.wiki/Guangdong_Fogang_Jincheng_Metal_Products_Co_Ltd,23.741965,113.502168,2004.0,406.0,0.0,0.0,0.0,0.0,EAF / IF (electric),500.0,0.0,0.0,0.0,0.0,0.0,500.0,operating,operating
P100000120087,Guangdong Guangqing Metal Technology Co Ltd,Guangdong Guangqing METAL Technology Co Ltd,China,Asia Pacific,"21.6970690, 111.8488410",16.0,Guangdong Guangxin Holdings Group Ltd [48.9%]; Shanghai Decent Investment (Group) Co Ltd [17.0%]; unknown [16.9%]; TSINGSHAN Holding Group Co Ltd [13.4%]; Zhejiang Qingshan Business Management Co Ltd [3.8%],Partial,Guangdong,Yangjiang,exact,EAF,https://www.gem.wiki/Guangdong_Guangqing_Metal_Technology_Co_Ltd,21.697069,111.848841,2010.0,3499.0,0.0,0.0,0.0,300.0,EAF / IF (electric),2040.0,0.0,0.0,0.0,0.0,0.0,2040.0,operating,operating
P100001063170,Guangdong Guixin Steel Co Ltd,Guangdong Guixin Steel Co Ltd,China,Asia Pacific,"23.5171090, 113.1068650",22.0,Guangdong Guixin Steel Co Ltd [100.0%],N/A,Guangdong,Qingyuan,exact,EAF,https://www.gem.wiki/Guangdong_Guixin_Steel_Co_Ltd,23.517109,113.106865,2004.0,177.0,0.0,0.0,0.0,0.0,EAF / IF (electric),630.0,0.0,0.0,0.0,0.0,0.0,630.0,operating,operating
P100001062833,"Guangdong Guoxin Industrial Co., Ltd.",Guangdong Guoxin Industrial Co Ltd,China,Asia Pacific,"23.4074150, 116.5708180",24.0,Guangdong Guoxin Industrial Co Ltd [100.0%],N/A,Guangdong,Jieyang,exact,BF; BOF,"https://www.gem.wiki/Guangdong_Guoxin_Industrial_Co.,_Ltd.",23.407415,116.570818,2002.0,1020.0,,,,,BF-BOF (coal-based),2500.0,0.0,0.0,0.0,2200.0,2500.0,0.0,operating,operating
P100001063522,Guangdong Hongde Steel Group Co Ltd,Guangdong Hongde Steel Group Co Ltd,China,Asia Pacific,"24.6723510, 113.5355740",24.0,Guangdong Hongde Steel Group Co Ltd [100.0%],N/A,Guangdong,Shaoguan,exact,EAF,https://www.gem.wiki/Guangdong_Hongde_Steel_Group_Co_Ltd,24.672351,113.535574,2002.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),860.0,0.0,0.0,0.0,0.0,0.0,860.0,operating,operating
P100000120362,Guangdong Jingye Iron and Steel Co Ltd,Guangdong Jingye Iron and Steel Co Ltd,China,Asia Pacific,"23.4546660, 116.4984830",6.0,Jingye Group Co Ltd [100.0%],N/A,Guangdong,Jieyang,exact,BF; BOF,https://www.gem.wiki/Guangdong_Jingye_Iron_and_Steel_Co_Ltd,23.454666,116.498483,2020.0,1082.0,,,,,BF-BOF (coal-based),2000.0,0.0,0.0,0.0,2000.0,2000.0,0.0,operating,operating
P100000120319,Guangdong Jinshenglan Metallurgical Technology Co Ltd,Guangdong Jinshenglan Metallurgical Technology Co Ltd,China,Asia Pacific,"22.8887290, 112.2630810",5.0,Fujian Lanming Investment Partnership LP [25.2%]; unknown [14.9%]; natural person(s) [13.9%]; Fujian Lanrui Investment Partnership LP [12.5%]; Fujian Qikun Investment Co Ltd [5.8%]; Fujian Zhongyi Investment Co Ltd [5.0%]; Fujian Taisong Investment Co Ltd [3.3%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Jinkun Investment Co Ltd [1.8%]; Fuzhou Deyu Investment Co Ltd [1.8%]; Fujian Shunle Investment Co Ltd [1.8%]; Fujian Yuheng Investment Co Ltd [1.8%]; Fuzhou Minqiu Trading Co Ltd [1.7%]; Fenghe Investment (Fujian) Co Ltd [1.4%]; Fujian Jingyuan Investment Co Ltd [1.4%]; Fujian Junao Investment Co Ltd [1.4%]; Fujian Yongxinqi Investment Co Ltd [1.4%]; Yuncheng Investment (Fujian) Co Ltd [1.4%]; Pingtan Shengxin Investment Partnership LP [1.4%],N/A,Guangdong,Yunfu,exact,EAF,https://www.gem.wiki/Guangdong_Jinshenglan_Metallurgical_Technology_Co_Ltd,22.888729,112.263081,2021.0,2169.0,0.0,0.0,0.0,0.0,EAF / IF (electric),3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,operating,operating
P100000120380,Guangdong Nanfang Donghai Iron and Steel Co Ltd,Guangdong Nanfang Donghai Iron and Steel Co Ltd,China,Asia Pacific,"22.9076140, 112.2249520",3.0,Tangshan Donghai Iron and Steel Group Co Ltd [70.0%]; natural person(s) [30.0%],N/A,Guangdong,Yunfu,approximate,EAF,https://www.gem.wiki/Guangdong_Nanfang_Donghai_Iron_and_Steel_Co_Ltd,22.907614,112.224952,2023.0,284.0,0.0,0.0,0.0,0.0,EAF / IF (electric),2400.0,0.0,0.0,0.0,0.0,0.0,2400.0,operating,operating
P100001063276,Guangdong Shengye Steel Co Ltd,Guangdong Shengye Steel Co Ltd,China,Asia Pacific,"24.0085640, 114.7973280",21.97,Guangdong Shengye Steel Co Ltd [100.0%],N/A,Guangdong,Heyuan,approximate,EAF,https://www.gem.wiki/Guangdong_Shengye_Steel_Co_Ltd,24.008564,114.797328,2004.0,11.0,0.0,0.0,0.0,0.0,EAF / IF (electric),920.0,0.0,0.0,0.0,0.0,0.0,920.0,operating,operating
P100001063591,Guangdong Shiji Qingshan Nickel Industry Co Ltd,Guangdong Shiji Qingshan Nickel Industry Co Ltd,China,Asia Pacific,"21.6870530, 111.8488930",14.81,Guangdong Shiji Qingshan Nickel Industry Co Ltd [100.0%],N/A,Guangdong,Yangjiang,exact,EAF,https://www.gem.wiki/Guangdong_Shiji_Qingshan_Nickel_Industry_Co_Ltd,21.687053,111.848893,2011.0,900.0,0.0,0.0,0.0,0.0,EAF / IF (electric),900.0,0.0,0.0,0.0,0.0,0.0,900.0,operating,operating
P100001063532,Guangdong Taidu Iron & Steel Co Ltd,Guangdong Taidu Iron & Steel Co Ltd,China,Asia Pacific,"23.504558, 112.962693",22.0,Guangdong Taidu Iron & Steel Co Ltd [100.0%],N/A,Guangdong,Qingyuan,exact,EAF,https://www.gem.wiki/Guangdong_Taidu_Iron_&_Steel_Co_Ltd,23.504558,112.962693,2004.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),1020.0,0.0,0.0,0.0,0.0,0.0,1020.0,operating,operating
P100001063263,"Guangdong Taiye Hongda Steel Co., Ltd.",Guangdong Taiye Hongda Steel Co Ltd,China,Asia Pacific,"23.54332928798603, 112.99082407443541",13.79,Guangdong Taiye Hongda Steel Co Ltd [100.0%],N/A,Guangdong,Qingyuan,approximate,EAF,"https://www.gem.wiki/Guangdong_Taiye_Hongda_Steel_Co.,_Ltd.",23.54332928798603,112.9908240744354,2012.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),920.0,0.0,0.0,0.0,0.0,0.0,920.0,operating,operating
P100000120361,GuangDong Xinxing Ductile Iron Pipes Co Ltd,GuangDong Xinxing Ductile Iron Pipes Co Ltd,China,Asia Pacific,"22.0991400, 111.6654790",11.0,Xinxing Ductile Iron Pipes Co Ltd [100.0%],N/A,Guangdong,Yangjiang,exact,BF,https://www.gem.wiki/GuangDong_Xinxing_Ductile_Iron_Pipes_Co_Ltd,22.09914,111.665479,2015.0,618.0,,,,,BF-BOF (coal-based),0.0,0.0,0.0,0.0,700.0,0.0,0.0,operating,operating
P100000121044,Guangdong Yuebei United Steel Co Ltd,Guangdong Yuebei United Steel Co Ltd,China,Asia Pacific,"24.2624520, 113.7281980",16.0,Jingye Group Co Ltd [100.0%],N/A,Guangdong,Yingde,exact,BF; BOF; EAF,https://www.gem.wiki/Guangdong_Yuebei_United_Steel_Co_Ltd,24.262452,113.728198,2010.0,1451.0,,,,,Mixed (BF-BOF + electric),2055.0,0.0,0.0,0.0,800.0,975.0,1080.0,operating,operating
P100001063322,Guangdong Yuedong Steel Co Ltd,Guangdong Yuedong Steel Co Ltd,China,Asia Pacific,"23.711585, 114.689761",32.14,Guangdong Yuedong Steel Co Ltd [100.0%],N/A,Guangdong,Heyuan,exact,EAF,https://www.gem.wiki/Guangdong_Yuedong_Steel_Co_Ltd,23.711585,114.689761,1993.0,126.0,0.0,0.0,0.0,0.0,EAF / IF (electric),720.0,0.0,0.0,0.0,0.0,0.0,720.0,operating,operating
P100001062853,Guangdong Yuehua Iron & Steel Group Co Ltd,Guangdong Yuehua Iron & Steel Group Co Ltd,China,Asia Pacific,"24.2757830, 113.3888960",21.81,Guangdong Yuehua Iron & Steel Group Co Ltd [100.0%],N/A,Guangdong,Yingde,exact,EAF,https://www.gem.wiki/Guangdong_Yuehua_Iron_&_Steel_Group_Co_Ltd,24.275783,113.388896,2004.0,65.0,0.0,0.0,0.0,0.0,EAF / IF (electric),520.0,0.0,0.0,0.0,0.0,0.0,520.0,operating,operating
P100001063509,Guangdong Yueshao Iron & Steel Co Ltd,Guangdong Yueshao Iron & Steel Co Ltd,China,Asia Pacific,"24.6883550, 113.6574080",12.48,Guangdong Yueshao Iron & Steel Co Ltd [100.0%],N/A,Guangdong,Shaoguan,exact,EAF,https://www.gem.wiki/Guangdong_Yueshao_Iron_&_Steel_Co_Ltd,24.688355,113.657408,2013.0,315.0,0.0,0.0,0.0,0.0,EAF / IF (electric),500.0,0.0,0.0,0.0,0.0,0.0,500.0,operating,operating
P100001063495,Guangdong Zhanhong Steel Plant,Guangdong Zhanhong Steel Plant,China,Asia Pacific,"23.0378580, 114.9705930",23.0,Guangdong Zhanhong Steel Plant [100.0%],N/A,Guangdong,Huizhou,exact,EAF,https://www.gem.wiki/Guangdong_Zhanhong_Steel_Plant,23.037858,114.970593,2003.0,1000.0,0.0,0.0,0.0,0.0,EAF / IF (electric),500.0,0.0,0.0,0.0,0.0,0.0,500.0,operating,operating
P100000120084,Guangdong Zhongnan Iron & Steel Co Ltd,SGIS Songshan Co Ltd,China,Asia Pacific,"24.7082320, 113.6358980",29.0,SGIS Songshan Co Ltd [100.0%],N/A,Guangdong,Shaoguan,exact,BF; BOF; EAF,https://www.gem.wiki/Guangdong_Zhongnan_Iron_&_Steel_Co_Ltd,24.708232,113.635898,1997.0,5155.0,,,,,Mixed (BF-BOF + electric),8698.0,0.0,0.0,0.0,6500.0,7998.0,700.0,operating,operating
P100000121071,Guangshui Huaxin Metallurgical Industry Co Ltd,Guangshui Huaxin Smelt Industry Co Ltd,China,Asia Pacific,"31.5022100, 114.0081420",18.0,Fujian Shangkun Investment Co Ltd [62.5%]; Fujian Kangye Investment Co Ltd [37.5%],N/A,Hubei,Suizhou,exact,BF; EAF,https://www.gem.wiki/Guangshui_Huaxin_Metallurgical_Industry_Co_Ltd,31.50221,114.008142,2008.0,1038.0,,,,,Mixed (BF-BOF + electric),869.0,0.0,0.0,0.0,730.0,0.0,869.0,operating,operating
P100000120093,Guangxi Beigang New Material Co Ltd,Guangxi BG New Materials Co Ltd,China,Asia Pacific,"21.5199240, 109.5064270",17.0,Guangxi Beibu Gulf International Port Group Co Ltd [100.0%],Full,Guangxi,Beihai,exact,BF; EAF,https://www.gem.wiki/Guangxi_Beigang_New_Material_Co_Ltd,21.519924,109.506427,2009.0,2225.0,,,,3400.0,Mixed (BF-BOF + electric),3400.0,0.0,0.0,0.0,1850.0,0.0,3400.0,operating,operating
P100000120370,Guangxi Chiji Iron and Steel Co Ltd,Guangxi Chiji Iron and Steel Co Ltd,China,Asia Pacific,"23.4021210, 111.1346060",7.0,Qian'an City Jiujiang Wire Co Ltd [100.0%],N/A,Guangxi,Wuzhou,exact,BF; BOF; Iron other/unspecified,https://www.gem.wiki/Guangxi_Chiji_Iron_and_Steel_Co_Ltd,23.402121,111.134606,2019.0,7900.0,,,,,BF-BOF (coal-based),4800.0,0.0,0.0,0.0,5680.0,4800.0,0.0,operating,operating
P100000120398,Guangxi Deyuan Metallurgy Co Ltd (Nayangdaqiao),Guangxi Deyuan Metallurgy Co Ltd,China,Asia Pacific,"22.7129960, 109.3372500",36.0,Fujian Yongjianguo Investment Development Co Ltd [50.0%]; natural person(s) [35.0%]; Guangxi Changheng Investment Co Ltd [15.0%],N/A,Guangxi,Nanning,exact,EAF,https://www.gem.wiki/Guangxi_Deyuan_Metallurgy_Co_Ltd_(Nayangdaqiao),22.712996,109.33725,1990.0,73.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1600.0,0.0,0.0,0.0,0.0,0.0,1600.0,operating pre-retirement,operating pre-retirement
P100000121140,Guangxi Deyuan Metallurgy Co Ltd (Yujiangbian),Guangxi Deyuan Metallurgy Co Ltd,China,Asia Pacific,"22.8583100, 108.9010900",,Fujian Yongjianguo Investment Development Co Ltd [50.0%]; natural person(s) [35.0%]; Guangxi Changheng Investment Co Ltd [15.0%],N/A,Guangxi,Nanning,approximate,EAF,https://www.gem.wiki/Guangxi_Deyuan_Metallurgy_Co_Ltd_(Yujiangbian),22.85831,108.90109,,,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,1600.0,0.0,0.0,,,,announced,announced
P100000120395,Guangxi Guifeng Special Steel Co Ltd,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,China,Asia Pacific,"23.9871360, 111.9141970",24.0,Guangxi Longzhou Yishuo Investment Management Co Ltd [100.0%],N/A,Guangxi,Hezhou,exact,EAF,https://www.gem.wiki/Guangxi_Guifeng_Special_Steel_Co_Ltd,23.987136,111.914197,2002.0,44.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1725.0,0.0,0.0,0.0,0.0,0.0,1725.0,operating,operating
P100000120095,Guangxi Guigang Iron and Steel Group Co Ltd,Guangxi Guigang Iron and Steel Group Co Ltd,China,Asia Pacific,"23.0881820, 109.6346380",23.0,natural person(s) [44.0%]; Guigang Helong Investment Partnership LP [41.8%]; Guigang Herun Investment Partnership LP [12.5%]; unknown [1.7%],N/A,Guangxi,Guigang,exact,BOF; BF,https://www.gem.wiki/Guangxi_Guigang_Iron_and_Steel_Group_Co_Ltd,23.088182,109.634638,2003.0,2727.0,,,,,BF-BOF (coal-based),1400.0,0.0,1100.0,0.0,1660.0,1400.0,0.0,operating,operating; operating pre-retirement; announced; mothballed; cancelled
P100000120363,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,Guangxi Guigang Iron and Steel Group Guigang Guibao SPECIAL Steel Co Ltd,China,Asia Pacific,"23.0895020, 109.6393800",8.0,Guangxi Guigang Iron and Steel Group Co Ltd [44.0%]; Guigang Helong Investment Partnership LP [41.8%]; Guigang Herun Investment Partnership LP [12.5%]; unknown [1.7%],N/A,Guangxi,Guigang,exact,EAF,https://www.gem.wiki/Guangxi_Guigang_Iron_and_Steel_Group_Guigang_Guibao_Special_Steel_Co_Ltd,23.089502,109.63938,2018.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),1200.0,0.0,0.0,0.0,0.0,0.0,1200.0,operating,operating
P100000120368,Guangxi Guixin Iron and Steel Group Co Ltd,Guangxi Guixin Steel Group Co Ltd,China,Asia Pacific,"23.9789620, 111.7355230",33.0,Guangxi Guixin Steel Group Co Ltd [100.0%],N/A,Guangxi,Hezhou,exact,BF; BOF; EAF,https://www.gem.wiki/Guangxi_Guixin_Iron_and_Steel_Group_Co_Ltd,23.978962,111.735523,1993.0,90.0,,,,,Mixed (BF-BOF + electric),6050.0,0.0,0.0,0.0,3120.0,4050.0,2000.0,operating,operating
P100000120394,Guangxi Guixin Iron and Steel Intelligent Manufacturing Co Ltd,Hezhou Zhaoxin Hardware Products Co Ltd,China,Asia Pacific,"23.9785670, 111.7355290",26.0,Hezhou Zhaoxin Hardware Products Co Ltd [100.0%],N/A,Guangxi,Hezhou,exact,EAF,https://www.gem.wiki/Guangxi_Guixin_Iron_and_Steel_Intelligent_Manufacturing_Co_Ltd,23.978567,111.735529,2000.0,127.0,0.0,0.0,0.0,0.0,EAF / IF (electric),750.0,0.0,0.0,1000.0,0.0,0.0,750.0,operating,operating; retired
P100000120397,Guangxi Hezhou Kexinda Metal Products Co Ltd,Guangxi Hezhou Kexinda Metal Products Co Ltd,China,Asia Pacific,"23.9799370, 111.7450370",22.0,Guangxi Hezhou Kexinda Metal Products Co Ltd [100.0%],N/A,Guangxi,Hezhou,exact,EAF,https://www.gem.wiki/Guangxi_Hezhou_Kexinda_Metal_Products_Co_Ltd,23.979937,111.745037,2004.0,17.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1150.0,0.0,0.0,0.0,0.0,0.0,1150.0,operating,operating
P100000120396,Guangxi Hezhou Pengda New Materials Co Ltd,Hezhou Xindu Sanyuan Casting Co Ltd,China,Asia Pacific,"23.9870070, 111.7397750",10.0,Hezhou Xindu Sanyuan Casting Co Ltd [100.0%],N/A,Guangxi,Hezhou,exact,EAF,https://www.gem.wiki/Guangxi_Hezhou_Pengda_New_Materials_Co_Ltd,23.987007,111.739775,2016.0,200.0,0.0,0.0,0.0,0.0,EAF / IF (electric),780.0,0.0,0.0,0.0,0.0,0.0,780.0,operating,operating
P100000120306,Guangxi Iron and Steel Group Co Ltd Fangchenggang Iron & Steel Base,Guangxi Iron and Steel Group Co Ltd,China,Asia Pacific,"21.5807230, 108.4008960",6.0,Liuzhou IRON&STEEL Co Ltd [45.8%]; Guangxi Liuzhou Iron and Steel Group Co Ltd [45.6%]; China Baowu Steel Group Co Ltd [8.6%],Partial,Guangxi,Fangchenggang,exact,BF; BOF,https://www.gem.wiki/Guangxi_Iron_and_Steel_Group_Co_Ltd_Fangchenggang_Iron_&_Steel_Base,21.580723,108.400896,2020.0,5943.0,10730.0,3500.0,,,BF-BOF (coal-based),8400.0,0.0,0.0,0.0,8880.0,8400.0,0.0,operating,operating
P100000120374,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,Guangxi Liugang Zhongjin Stainless Steel Co Ltd,China,Asia Pacific,"21.6726100, 109.7418660",13.0,Guangxi Liuzhou Iron and Steel Group Co Ltd [100.0%],Full,Guangxi,Yulin,exact,BF; Steel other/unspecified; Iron other/unspecified,https://www.gem.wiki/Guangxi_Liugang_Zhongjin_Stainless_Steel_Co_Ltd,21.67261,109.741866,2013.0,2132.0,1100.0,,,100.0,BF-BOF (coal-based),0.0,1200.0,0.0,0.0,3310.0,0.0,0.0,operating,operating; operating pre-retirement; construction
P100000120393,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,China,Asia Pacific,"22.3263610, 106.9461600",11.0,Guangxi Longzhou Yishuo Investment Management Co Ltd [100.0%],N/A,Guangxi,Longzhou,exact,BF,https://www.gem.wiki/Guangxi_Longzhou_Zhongheng_Wanhua_Industrial_Co_Ltd,22.326361,106.94616,2015.0,188.0,,,,,BF-BOF (coal-based),0.0,0.0,0.0,0.0,550.0,0.0,0.0,operating,operating
P100000120094,Guangxi Shenglong Metallurgical Co Ltd,Guangxi Shenglong Metallurgical Co Ltd,China,Asia Pacific,"21.6876370, 108.4123440",23.0,Guangxi Shenglong Metallurgical Co Ltd [100.0%],N/A,Guangxi,Fangchenggang,exact,BF; BOF,https://www.gem.wiki/Guangxi_Shenglong_Metallurgical_Co_Ltd,21.687637,108.412344,2003.0,11959.0,,,,,BF-BOF (coal-based),9783.0,1200.0,0.0,6000.0,10310.0,9783.0,0.0,operating,operating; announced; retired
P100000120369,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,China,Asia Pacific,"23.5182290, 111.2355090",16.0,Guangdong Jinhai Brilliant Group Co Ltd [100.0%],N/A,Guangxi,Wuzhou,exact,EAF,https://www.gem.wiki/Guangxi_Wuzhou_Jinhai_Stainless_Steel_Co_Ltd,23.518229,111.235509,2010.0,931.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,operating,operating
